Release_ID,Market,Release Date,Opening,Gross
gr136008197,Colombia,"May 19, 2005",–,"$1,609,776"
gr136008197,Dominican Republic,"May 19, 2005",–,"$185,871"
gr136008197,Ecuador,"May 20, 2005",–,"$666,571"
gr136008197,Jamaica,"May 19, 2005",–,"$73,531"
gr136008197,Lesser Antilles,"May 19, 2005",–,"$218,907"
gr136008197,Mexico,"May 19, 2005",–,"$15,276,917"
gr136008197,Peru,"May 19, 2005",–,"$1,611,447"
gr136008197,Puerto Rico,"May 19, 2005",–,"$2,048,489"
gr136008197,Uruguay,"May 19, 2005",–,"$134,185"
gr136008197,Venezuela,"May 19, 2005",–,"$1,360,203"
gr136008197,Austria,"May 19, 2005",–,"$4,611,122"
gr136008197,Belgium,"May 18, 2005",–,"$4,894,503"
gr136008197,Bulgaria,"May 19, 2005","$255,934","$511,077"
gr136008197,Croatia,"May 19, 2005",–,"$448,714"
gr136008197,Czech Republic,"May 19, 2005","$328,980","$1,111,774"
gr136008197,Czech Republic/Slovakia,"May 19, 2005",–,"$1,274,881"
gr136008197,Denmark,"May 19, 2005",–,"$5,605,203"
gr136008197,Egypt,"May 18, 2005",–,"$53,429"
gr136008197,Estonia,"May 20, 2005",–,"$135,877"
gr136008197,Finland,"May 19, 2005",–,"$2,784,340"
gr136008197,France,"May 18, 2005",–,"$56,861,798"
gr136008197,Germany,"May 19, 2005","$17,791,749","$47,301,389"
gr136008197,Greece,"May 20, 2005",–,"$1,390,276"
gr136008197,Hungary,"May 19, 2005","$881,342","$3,140,982"
gr136008197,Iceland,"May 20, 2005",–,"$464,583"
gr136008197,Israel,"May 19, 2005",–,"$803,595"
gr136008197,Italy,"May 20, 2005","$3,651,053","$11,301,748"
gr136008197,Latvia,"May 19, 2005",–,"$131,303"
gr136008197,Lebanon,"May 19, 2005","$26,065","$74,341"
gr136008197,Lithuania,"May 19, 2005",–,"$102,573"
gr136008197,Netherlands,"May 19, 2005","$1,407,346","$4,704,603"
gr136008197,Norway,"May 19, 2005","$1,056,566","$4,037,450"
gr136008197,Poland,"May 19, 2005","$1,583,779","$4,266,950"
gr136008197,Portugal,"May 19, 2005",–,"$2,100,790"
gr136008197,Romania,"May 20, 2005",–,"$392,713"
gr136008197,Russia,"May 19, 2005",–,"$9,462,812"
gr136008197,Serbia and Montenegro,"May 19, 2005",–,"$153,530"
gr136008197,Slovakia,"May 19, 2005","$50,065","$150,374"
gr136008197,Slovenia,"May 19, 2005",–,"$235,856"
gr136008197,South Africa,"May 19, 2005",–,"$1,644,087"
gr136008197,Spain,"May 19, 2005","$7,958,766","$23,789,750"
gr136008197,Sweden,"May 19, 2005",–,"$7,748,924"
gr136008197,Switzerland,"May 18, 2005",–,"$4,775,784"
gr136008197,Turkey,"May 19, 2005","$535,106","$1,655,890"
gr136008197,United Arab Emirates,"May 19, 2005","$225,698","$916,027"
gr136008197,United Kingdom,"May 19, 2005","$20,155,733","$72,827,146"
gr136008197,Domestic,"May 19, 2005","$108,435,841","$380,270,577"
gr150950405,China,"Nov 21, 2013",–,"$27,920,000"
gr150950405,Australia,"Nov 21, 2013","$11,483,168","$34,280,264"
gr150950405,Hong Kong,"Nov 21, 2013","$1,380,288","$3,533,717"
gr150950405,Japan,"Dec 27, 2013","$434,338","$1,749,023"
gr150950405,Malaysia,"Nov 21, 2013","$1,499,961","$3,663,266"
gr150950405,New Zealand,"Nov 21, 2013","$1,774,279","$6,007,891"
gr150950405,Philippines,"Nov 21, 2013","$3,255,814","$5,838,664"
gr150950405,Russia/CIS,"Nov 21, 2013","$11,563,014","$23,244,105"
gr150950405,Singapore,"Nov 22, 2013","$1,998,806","$4,798,663"
gr150950405,South Korea,"Nov 21, 2013","$2,700,875","$7,347,573"
gr150950405,Thailand,"Nov 21, 2013","$1,591,185","$3,327,030"
gr150950405,Argentina,"Nov 21, 2013","$1,408,660","$4,976,163"
gr150950405,Bolivia,"Nov 21, 2013","$88,830","$382,406"
gr150950405,Brazil,"Nov 15, 2013","$5,261,088","$17,291,146"
gr150950405,Chile,"Nov 21, 2013","$855,857","$2,868,078"
gr150950405,Colombia,"Nov 22, 2013","$1,076,381","$3,919,810"
gr150950405,Ecuador,"Nov 22, 2013","$371,329","$1,036,612"
gr150950405,Mexico,"Nov 22, 2013","$9,230,019","$25,157,484"
gr150950405,Peru,"Nov 21, 2013","$818,051","$2,376,477"
gr150950405,Uruguay,"Nov 21, 2013","$99,367","$363,167"
gr150950405,Venezuela,"Nov 22, 2013","$611,626","$4,049,230"
gr150950405,Austria,"Nov 21, 2013","$1,260,796","$4,300,510"
gr150950405,Belgium,"Nov 27, 2013","$1,829,244","$7,638,468"
gr150950405,Bulgaria,"Nov 22, 2013","$219,850","$660,827"
gr150950405,Croatia,"Nov 21, 2013","$103,049","$302,745"
gr150950405,Czech Republic,"Nov 21, 2013","$367,560","$919,662"
gr150950405,Denmark,"Nov 21, 2013","$1,799,119","$6,337,154"
gr150950405,East Africa,"Nov 22, 2013","$25,520","$101,187"
gr150950405,Finland,"Nov 20, 2013","$838,376","$3,191,978"
gr150950405,France,"Nov 27, 2013","$12,114,631","$29,672,593"
gr150950405,Germany,"Nov 21, 2013","$12,872,941","$43,428,464"
gr150950405,Ghana,"Nov 22, 2013",–,"$35,629"
gr150950405,Greece,"Nov 27, 2013","$275,379","$730,476"
gr150950405,Hungary,"Nov 24, 2013","$423,724","$1,054,785"
gr150950405,Iceland,"Nov 22, 2013","$111,764","$377,587"
gr150950405,Israel,"Nov 21, 2013",–,"$3,739,694"
gr150950405,Italy,"Nov 27, 2013","$5,046,438","$11,032,504"
gr150950405,Lebanon,"Nov 21, 2013","$181,758","$390,166"
gr150950405,Netherlands,"Nov 21, 2013","$2,109,431","$8,845,950"
gr150950405,Nigeria,"Nov 22, 2013",–,"$194,450"
gr150950405,Norway,"Nov 20, 2013","$1,615,111","$5,619,053"
gr150950405,Poland,"Nov 22, 2013","$1,237,405","$4,018,813"
gr150950405,Portugal,"Nov 28, 2013","$557,261","$1,955,652"
gr150950405,Serbia and Montenegro,"Nov 21, 2013","$20,871","$69,049"
gr150950405,Slovakia,"Nov 21, 2013","$158,375","$363,109"
gr150950405,Slovenia,"Nov 21, 2013","$60,385","$245,568"
gr150950405,South Africa,"Nov 21, 2013","$414,515","$1,718,297"
gr150950405,Spain,"Nov 22, 2013","$5,757,797","$15,174,823"
gr150950405,Sweden,"Nov 20, 2013","$2,751,512","$10,982,878"
gr150950405,Turkey,"Nov 22, 2013","$1,310,843","$3,951,498"
gr150950405,Ukraine,"Nov 21, 2013","$943,363","$1,914,837"
gr150950405,United Arab Emirates,"Nov 21, 2013","$1,055,597","$2,801,046"
gr150950405,United Kingdom,"Nov 21, 2013","$19,779,061","$55,501,664"
gr150950405,Domestic,"Nov 22, 2013","$158,074,286","$424,668,047"
gr388583941,China,"May 5, 2017","$48,563,935","$100,663,260"
gr388583941,Australia,"Apr 25, 2017","$11,778,839","$24,606,483"
gr388583941,Hong Kong,"Apr 27, 2017","$1,898,684","$4,756,321"
gr388583941,India,"May 5, 2017","$1,607,943","$3,428,270"
gr388583941,Indonesia,"Apr 26, 2017","$3,401,557","$7,683,449"
gr388583941,Japan,"May 12, 2017","$2,202,300","$10,097,680"
gr388583941,Malaysia,"Apr 27, 2017","$2,200,231","$5,327,621"
gr388583941,New Zealand,"Apr 25, 2017","$1,144,536","$3,756,100"
gr388583941,Philippines,"Apr 26, 2017","$3,179,978","$6,316,923"
gr388583941,Russia/CIS,"May 4, 2017","$12,057,459","$27,881,604"
gr388583941,Singapore,"Apr 27, 2017","$1,751,946","$4,606,033"
gr388583941,South Korea,"May 3, 2017","$6,875,223","$20,921,370"
gr388583941,Taiwan,"Apr 27, 2017","$2,311,166","$4,715,392"
gr388583941,Thailand,"Apr 26, 2017","$2,665,190","$5,248,385"
gr388583941,Argentina,"May 4, 2017","$1,816,851","$4,822,234"
gr388583941,Bolivia,"Apr 27, 2017","$275,696","$1,099,814"
gr388583941,Brazil,"Apr 27, 2017","$6,866,688","$20,925,686"
gr388583941,Chile,"Apr 27, 2017","$994,851","$3,154,354"
gr388583941,Colombia,"Apr 27, 2017","$1,578,020","$3,486,978"
gr388583941,Mexico,"Apr 28, 2017","$8,195,948","$19,005,245"
gr388583941,Paraguay,"Apr 27, 2017","$83,578","$221,185"
gr388583941,Uruguay,"Apr 27, 2017","$63,095","$223,812"
gr388583941,Venezuela,"Apr 28, 2017","$962,491","$2,480,721"
gr388583941,Austria,"Apr 27, 2017","$1,188,341","$3,450,633"
gr388583941,Belgium,"Apr 26, 2017","$695,950","$2,548,187"
gr388583941,Bulgaria,"May 5, 2017","$139,664","$394,221"
gr388583941,Czech Republic,"May 4, 2017","$700,218","$1,794,331"
gr388583941,Denmark,"Apr 27, 2017","$1,237,800","$3,287,701"
gr388583941,Finland,"Apr 26, 2017","$275,534","$1,534,857"
gr388583941,France,"Apr 26, 2017","$7,935,709","$24,809,137"
gr388583941,Germany,"Apr 27, 2017","$9,334,987","$30,165,433"
gr388583941,Greece,"May 4, 2017","$257,522","$627,157"
gr388583941,Hungary,"May 4, 2017","$512,531","$1,713,606"
gr388583941,Iceland,"Apr 28, 2017","$156,737","$473,545"
gr388583941,Italy,"Apr 25, 2017","$2,393,328","$7,900,157"
gr388583941,Lithuania,"Apr 28, 2017","$66,619","$175,393"
gr388583941,Netherlands,"Apr 27, 2017","$1,535,867","$4,387,796"
gr388583941,Norway,"Apr 26, 2017","$625,582","$2,467,458"
gr388583941,Poland,"May 5, 2017","$1,213,653","$3,247,124"
gr388583941,Portugal,"Apr 27, 2017","$354,716","$995,552"
gr388583941,Romania,"May 5, 2017","$439,369","$1,145,604"
gr388583941,Slovakia,"May 4, 2017","$250,538","$600,083"
gr388583941,Slovenia,"May 4, 2017","$41,396","$121,461"
gr388583941,South Africa,"May 5, 2017","$616,720","$1,545,351"
gr388583941,Spain,"Apr 28, 2017","$3,569,904","$10,314,253"
gr388583941,Sweden,"Apr 26, 2017","$1,732,438","$4,499,986"
gr388583941,Switzerland,"Apr 25, 2017","$1,076,918","$3,151,067"
gr388583941,Turkey,"Apr 28, 2017","$538,318","$1,525,166"
gr388583941,Ukraine,"May 4, 2017","$992,983","$2,341,243"
gr388583941,United Arab Emirates,"May 4, 2017","$1,449,913","$2,900,361"
gr388583941,United Kingdom,"Apr 28, 2017","$16,931,115","$53,060,497"
gr388583941,Domestic,"May 5, 2017","$146,510,104","$389,813,101"
gr1952338437,China,"Oct 6, 2015",–,"$15,314,000"
gr1952338437,Australia,"Jun 18, 2015","$2,787,069","$23,400,000"
gr1952338437,Hong Kong,"Jul 23, 2015","$1,767,830","$8,705,336"
gr1952338437,India,"Jun 26, 2015","$459,699","$1,418,502"
gr1952338437,Japan,"Jul 18, 2015","$3,270,439","$32,956,437"
gr1952338437,Malaysia,"Aug 20, 2015","$508,988","$1,962,943"
gr1952338437,New Zealand,"Jun 19, 2015","$243,327","$3,234,013"
gr1952338437,Philippines,"Aug 19, 2015","$2,086,665","$3,844,357"
gr1952338437,Russia/CIS,"Jun 10, 2015","$1,234,016","$16,710,083"
gr1952338437,Singapore,"Aug 27, 2015","$1,135,997","$3,886,185"
gr1952338437,South Korea,"Jul 9, 2015","$4,669,949","$33,579,010"
gr1952338437,Taiwan,"Aug 7, 2015","$1,015,656","$4,748,147"
gr1952338437,Thailand,"Aug 12, 2015","$445,641","$1,648,978"
gr1952338437,Vietnam,"Aug 21, 2015","$304,871","$1,094,098"
gr1952338437,Argentina,"Jun 18, 2015","$3,204,387","$11,241,015"
gr1952338437,Bolivia,"Jun 18, 2015","$206,408","$1,000,127"
gr1952338437,Brazil,"Jun 18, 2015","$3,142,213","$13,938,297"
gr1952338437,Chile,"Jun 18, 2015","$935,641","$7,434,521"
gr1952338437,Colombia,"Jun 18, 2015","$1,588,488","$6,271,904"
gr1952338437,Ecuador,"Jun 19, 2015","$739,286","$2,810,893"
gr1952338437,Mexico,"Jun 19, 2015","$8,617,430","$31,100,000"
gr1952338437,Peru,"Jun 18, 2015","$800,011","$3,783,213"
gr1952338437,Uruguay,"Jun 18, 2015","$126,211","$918,848"
gr1952338437,Venezuela,"Jun 19, 2015","$2,106,327","$25,432,065"
gr1952338437,Austria,"Oct 1, 2015","$652,091","$3,235,313"
gr1952338437,Belgium,"Jun 24, 2015","$404,909","$4,122,122"
gr1952338437,Bulgaria,"Jun 12, 2015","$146,852","$611,843"
gr1952338437,Croatia,"Jun 18, 2015","$37,011","$166,701"
gr1952338437,Czech Republic,"Jul 23, 2015","$219,486","$1,443,200"
gr1952338437,Denmark,"Aug 27, 2015","$1,070,545","$5,987,853"
gr1952338437,Estonia,"Aug 7, 2015","$78,783","$347,328"
gr1952338437,Finland,"Aug 28, 2015",–,"$2,966,560"
gr1952338437,France,"Jun 17, 2015","$5,630,977","$30,143,951"
gr1952338437,Germany,"Oct 1, 2015","$6,428,030","$31,631,570"
gr1952338437,Ghana,"Sep 3, 2015",–,"$1,962,030"
gr1952338437,Greece,"Sep 3, 2015","$457,040","$2,171,934"
gr1952338437,Hungary,"Jun 25, 2015","$296,617","$1,218,401"
gr1952338437,Iceland,"Jun 18, 2015","$25,700","$261,317"
gr1952338437,Israel,"Jun 18, 2015","$422,728","$4,902,207"
gr1952338437,Italy,"Sep 16, 2015","$6,447,262","$27,140,214"
gr1952338437,Jordan,"Aug 6, 2015","$53,773","$222,210"
gr1952338437,Kenya,"Jul 24, 2015","$11,826","$64,264"
gr1952338437,Latvia,"Aug 14, 2015","$51,473","$284,641"
gr1952338437,Lebanon,"Aug 6, 2015","$83,696","$371,175"
gr1952338437,Lithuania,"Aug 14, 2015","$58,244","$362,197"
gr1952338437,Netherlands,"Jul 16, 2015","$906,407","$5,732,893"
gr1952338437,Nigeria,"Jul 31, 2015","$12,782","$12,782"
gr1952338437,Norway,"Aug 21, 2015","$396,611","$2,673,135"
gr1952338437,Oman,"Aug 6, 2015",–,"$3,713"
gr1952338437,Poland,"Jul 1, 2015","$224,222","$4,333,680"
gr1952338437,Portugal,"Jun 18, 2015","$346,997","$2,325,651"
gr1952338437,Romania,"Jun 19, 2015",–,"$768,399"
gr1952338437,Serbia and Montenegro,"Jun 18, 2015","$22,287","$129,401"
gr1952338437,Slovakia,"Aug 7, 2015","$15,275","$680,810"
gr1952338437,Slovenia,"Jun 18, 2015","$22,203","$139,070"
gr1952338437,South Africa,"Jun 19, 2015","$276,121","$1,545,611"
gr1952338437,Spain,"Jul 17, 2015","$3,147,284","$24,035,511"
gr1952338437,Sweden,"Aug 28, 2015","$1,092,979","$5,411,716"
gr1952338437,Switzerland,"Jun 17, 2015",–,"$1,103,827"
gr1952338437,Switzerland (French),"Jun 17, 2015","$317,194","$1,342,373"
gr1952338437,Switzerland (German),"Oct 1, 2015","$612,704","$2,386,538"
gr1952338437,Turkey,"Jun 19, 2015",–,"$1,526,853"
gr1952338437,Ukraine,"Jun 18, 2015","$373,219","$997,671"
gr1952338437,United Arab Emirates,,"$113,212","$2,094,962"
gr1952338437,United Kingdom,"Jul 24, 2015","$11,449,590","$59,436,933"
gr1952338437,Domestic,"Jun 19, 2015","$90,440,272","$356,461,711"
gr3586740741,China,"Nov 9, 2018","$107,672,690","$269,196,633"
gr3586740741,Australia,"Oct 4, 2018","$6,581,699","$15,681,410"
gr3586740741,Hong Kong,"Oct 4, 2018",–,"$4,984,736"
gr3586740741,India,"Oct 5, 2018","$2,748,236","$5,927,319"
gr3586740741,Indonesia,"Oct 3, 2018","$6,026,349","$10,709,067"
gr3586740741,Japan,"Nov 2, 2018","$3,878,987","$19,142,885"
gr3586740741,Malaysia,"Oct 4, 2018","$2,956,269","$7,004,488"
gr3586740741,Mongolia,"Oct 5, 2018","$59,628","$184,766"
gr3586740741,New Zealand,"Oct 4, 2018","$792,730","$2,309,823"
gr3586740741,Pakistan,"Oct 5, 2018","$213,578","$531,883"
gr3586740741,Philippines,"Oct 4, 2018","$1,927,610","$4,459,226"
gr3586740741,Russia/CIS,"Oct 4, 2018","$14,388,393","$32,618,721"
gr3586740741,Singapore,"Oct 4, 2018","$1,665,704","$4,320,813"
gr3586740741,South Korea,"Oct 3, 2018","$10,630,626","$30,150,888"
gr3586740741,Taiwan,"Oct 3, 2018","$2,911,665","$9,007,112"
gr3586740741,Thailand,"Oct 11, 2018","$2,135,605","$5,371,739"
gr3586740741,Vietnam,"Oct 12, 2018","$1,050,309","$3,789,755"
gr3586740741,Argentina,"Oct 4, 2018","$785,982","$2,830,434"
gr3586740741,Aruba,"Oct 4, 2018","$18,932","$50,244"
gr3586740741,Bolivia,"Oct 4, 2018","$264,823","$1,163,861"
gr3586740741,Brazil,"Oct 4, 2018","$4,911,683","$19,023,637"
gr3586740741,Chile,"Oct 4, 2018","$998,672","$3,402,074"
gr3586740741,Colombia,"Oct 4, 2018","$1,390,431","$5,123,601"
gr3586740741,Dominican Republic,"Oct 4, 2018","$150,352","$578,706"
gr3586740741,Ecuador,"Oct 5, 2018","$735,443","$2,402,235"
gr3586740741,Jamaica,"Oct 3, 2018","$41,969","$218,020"
gr3586740741,Mexico,"Oct 5, 2018","$10,067,272","$24,411,915"
gr3586740741,Paraguay,"Oct 4, 2018","$80,256","$231,370"
gr3586740741,Peru,"Oct 4, 2018","$1,501,610","$4,654,807"
gr3586740741,Trinidad & Tobago,"Oct 3, 2018","$207,140","$684,646"
gr3586740741,Uruguay,"Oct 4, 2018","$76,405","$298,995"
gr3586740741,Venezuela,"Oct 5, 2018",–,"$1,121,578"
gr3586740741,Austria,"Oct 5, 2018","$561,749","$2,152,322"
gr3586740741,Bahrain,"Oct 4, 2018","$278,650","$859,194"
gr3586740741,Belgium,"Oct 10, 2018","$681,019","$2,539,910"
gr3586740741,Bulgaria,"Oct 5, 2018","$229,268","$845,354"
gr3586740741,Croatia,"Oct 4, 2018","$257,222","$768,946"
gr3586740741,Czech Republic,"Oct 4, 2018",–,"$2,698,535"
gr3586740741,Denmark,"Oct 11, 2018","$553,522","$2,065,203"
gr3586740741,Egypt,"Oct 4, 2018","$255,741","$969,442"
gr3586740741,Estonia,"Oct 5, 2018","$131,353","$447,631"
gr3586740741,Finland,"Oct 5, 2018","$423,795","$1,493,198"
gr3586740741,France,"Oct 10, 2018","$6,646,527","$21,377,671"
gr3586740741,Germany,"Oct 3, 2018","$3,782,789","$16,035,583"
gr3586740741,Ghana,"Oct 5, 2018","$14,206","$43,673"
gr3586740741,Greece,"Oct 4, 2018","$558,100","$1,715,411"
gr3586740741,Hungary,"Oct 4, 2018","$588,262","$1,887,948"
gr3586740741,Iceland,"Oct 12, 2018","$84,817","$249,669"
gr3586740741,Israel,"Oct 4, 2018","$677,256","$2,069,325"
gr3586740741,Italy,"Oct 4, 2018","$4,296,737","$9,849,263"
gr3586740741,Jordan,"Oct 4, 2018","$96,215","$321,037"
gr3586740741,Kenya,"Oct 5, 2018","$50,309","$198,505"
gr3586740741,Kuwait,"Oct 4, 2018",–,"$1,771,315"
gr3586740741,Latvia,"Oct 5, 2018","$72,767","$346,502"
gr3586740741,Lebanon,"Oct 4, 2018","$172,557","$445,859"
gr3586740741,Lithuania,"Oct 5, 2018","$127,556","$344,315"
gr3586740741,Netherlands,"Oct 4, 2018","$1,399,222","$5,653,849"
gr3586740741,Nigeria,"Oct 5, 2018",–,"$345,285"
gr3586740741,Norway,"Oct 5, 2018","$786,619","$2,164,082"
gr3586740741,Oman,"Oct 4, 2018","$225,591","$518,253"
gr3586740741,Poland,"Oct 5, 2018","$872,268","$2,896,324"
gr3586740741,Portugal,"Oct 4, 2018","$628,040","$1,724,124"
gr3586740741,Qatar,"Oct 4, 2018","$526,402","$1,084,207"
gr3586740741,Romania,"Oct 5, 2018","$629,846","$2,435,598"
gr3586740741,Serbia and Montenegro,"Oct 4, 2018",–,"$307,680"
gr3586740741,Slovakia,"Oct 4, 2018",–,"$860,797"
gr3586740741,Slovenia,"Oct 4, 2018","$58,193","$164,621"
gr3586740741,South Africa,"Oct 5, 2018","$470,919","$1,675,460"
gr3586740741,Spain,"Oct 5, 2018","$3,612,520","$10,831,436"
gr3586740741,Sweden,"Oct 5, 2018","$1,107,740","$3,417,132"
gr3586740741,Switzerland,"Oct 4, 2018","$472,144","$2,178,889"
gr3586740741,Turkey,"Oct 5, 2018","$782,625","$2,567,187"
gr3586740741,Ukraine,"Oct 4, 2018","$1,296,446","$3,579,989"
gr3586740741,United Arab Emirates,"Oct 4, 2018","$2,213,038","$5,087,433"
gr3586740741,United Kingdom,"Oct 3, 2018","$7,416,363","$26,339,908"
gr3586740741,Domestic,"Oct 5, 2018","$80,255,756","$213,515,506"
gr197939717,China,"Nov 3, 2017","$53,321,193","$112,226,154"
gr197939717,Australia,"Oct 26, 2017","$7,782,483","$26,997,469"
gr197939717,Hong Kong,"Oct 26, 2017","$2,831,676","$7,003,816"
gr197939717,India,"Nov 3, 2017","$5,453,841","$11,818,410"
gr197939717,Indonesia,"Oct 25, 2017","$5,897,632","$11,746,294"
gr197939717,Japan,"Nov 3, 2017","$2,020,827","$10,116,575"
gr197939717,Malaysia,"Oct 26, 2017","$3,495,934","$8,037,405"
gr197939717,New Zealand,"Oct 26, 2017","$1,401,196","$4,839,337"
gr197939717,Philippines,"Oct 25, 2017","$3,898,923","$8,347,510"
gr197939717,Russia/CIS,"Nov 2, 2017","$3,734,975","$23,648,617"
gr197939717,Singapore,"Oct 26, 2017","$2,210,498","$5,950,587"
gr197939717,South Korea,"Oct 25, 2017","$15,720,476","$35,126,494"
gr197939717,Taiwan,"Oct 25, 2017","$5,164,478","$10,411,887"
gr197939717,Thailand,"Nov 2, 2017","$2,798,475","$7,504,939"
gr197939717,Argentina,"Oct 26, 2017","$2,002,498","$6,169,643"
gr197939717,Bolivia,"Nov 2, 2017","$445,953","$1,422,005"
gr197939717,Brazil,"Oct 26, 2017","$8,132,794","$30,485,847"
gr197939717,Chile,"Oct 26, 2017","$1,339,568","$3,736,319"
gr197939717,Colombia,"Oct 26, 2017","$1,550,116","$5,473,781"
gr197939717,Mexico,"Nov 2, 2017","$7,380,769","$21,249,433"
gr197939717,Paraguay,"Oct 26, 2017","$132,232","$358,934"
gr197939717,Uruguay,"Oct 26, 2017","$210,427","$380,925"
gr197939717,Venezuela,"Nov 3, 2017","$502,075","$2,985,748"
gr197939717,Austria,"Oct 31, 2017","$706,964","$2,745,268"
gr197939717,Belgium,"Oct 25, 2017","$705,034","$2,566,343"
gr197939717,Bulgaria,"Oct 27, 2017","$198,450","$733,913"
gr197939717,Czech Republic,"Oct 26, 2017","$1,097,809","$3,043,078"
gr197939717,Denmark,"Oct 26, 2017","$897,479","$2,918,761"
gr197939717,Finland,"Nov 3, 2017","$386,333","$1,456,100"
gr197939717,France,"Oct 25, 2017","$7,713,274","$21,262,791"
gr197939717,Germany,"Oct 31, 2017","$5,346,885","$19,036,145"
gr197939717,Greece,"Nov 2, 2017","$464,120","$1,295,237"
gr197939717,Hungary,"Nov 2, 2017","$972,882","$2,204,271"
gr197939717,Iceland,"Oct 27, 2017","$130,902","$480,305"
gr197939717,Italy,"Oct 25, 2017","$3,521,059","$10,369,507"
gr197939717,Lithuania,"Nov 3, 2017","$75,224","$216,827"
gr197939717,Netherlands,"Oct 26, 2017","$1,381,756","$4,590,401"
gr197939717,Norway,"Oct 27, 2017","$912,502","$2,753,609"
gr197939717,Poland,"Oct 25, 2017","$1,360,073","$4,046,509"
gr197939717,Portugal,"Oct 26, 2017","$421,073","$1,344,160"
gr197939717,Romania,"Oct 27, 2017","$591,743","$2,111,835"
gr197939717,Slovakia,"Nov 2, 2017","$344,937","$846,839"
gr197939717,Slovenia,"Oct 26, 2017","$49,640","$188,184"
gr197939717,South Africa,"Oct 27, 2017","$528,465","$2,548,900"
gr197939717,Spain,"Oct 27, 2017","$3,499,099","$10,622,231"
gr197939717,Sweden,"Oct 27, 2017","$1,283,868","$4,541,867"
gr197939717,Switzerland,"Oct 25, 2017","$275,214","$2,230,816"
gr197939717,Turkey,"Oct 27, 2017","$1,105,121","$2,981,701"
gr197939717,Ukraine,"Nov 2, 2017","$1,200,377","$2,424,456"
gr197939717,United Arab Emirates,"Nov 2, 2017","$2,102,333","$4,577,959"
gr197939717,United Kingdom,"Oct 24, 2017","$16,248,030","$40,960,481"
gr197939717,Domestic,"Nov 3, 2017","$122,744,989","$315,058,289"
gr3638907397,China,"Jun 24, 2009",–,"$65,837,290"
gr3638907397,Australia,"Jun 24, 2009","$11,011,087","$33,554,033"
gr3638907397,Hong Kong,"Jun 24, 2009","$2,819,776","$6,202,442"
gr3638907397,India,"Jun 26, 2009",–,"$2,798,175"
gr3638907397,Indonesia,"Jun 24, 2009","$1,126,281","$4,469,608"
gr3638907397,Japan,"Jun 20, 2009","$5,805,923","$22,707,567"
gr3638907397,Malaysia,"Jun 24, 2009","$2,546,774","$7,856,544"
gr3638907397,New Zealand,"Jun 24, 2009","$1,550,315","$5,463,402"
gr3638907397,Philippines,"Jun 24, 2009","$3,786,501","$7,384,179"
gr3638907397,Russia/CIS,"Jun 24, 2009","$11,842,063","$18,170,854"
gr3638907397,Singapore,"Jun 24, 2009","$2,478,544","$5,880,317"
gr3638907397,South Korea,"Jun 24, 2009","$11,229,911","$43,392,124"
gr3638907397,Taiwan,"Jun 24, 2009","$1,274,329","$7,537,453"
gr3638907397,Thailand,"Jun 23, 2009","$2,334,293","$6,034,198"
gr3638907397,Argentina,"Jun 25, 2009","$863,164","$2,491,004"
gr3638907397,Bolivia,"Jun 24, 2009","$93,787","$276,081"
gr3638907397,Brazil,"Jun 24, 2009","$2,017,261","$9,560,181"
gr3638907397,Central America,"Jun 23, 2009","$145,740","$506,977"
gr3638907397,Central America+,"Jun 24, 2009",–,"$1,489,571"
gr3638907397,Chile,"Jun 23, 2009","$566,091","$2,047,357"
gr3638907397,Colombia,"Jun 26, 2009","$674,835","$2,939,275"
gr3638907397,Ecuador,"Jun 26, 2009","$384,854","$1,068,325"
gr3638907397,Mexico,"Jun 23, 2009","$5,110,423","$18,895,683"
gr3638907397,Peru,"Jun 24, 2009","$721,314","$2,110,857"
gr3638907397,Uruguay,"Jun 26, 2009","$11,518","$52,535"
gr3638907397,Venezuela,"Jun 26, 2009","$774,133","$4,030,620"
gr3638907397,Austria,"Jun 24, 2009","$1,007,633","$2,856,948"
gr3638907397,Belgium,"Jun 24, 2009","$998,778","$2,966,917"
gr3638907397,Bulgaria,"Jun 26, 2009","$106,768","$264,041"
gr3638907397,Croatia,"Jun 24, 2009","$116,198","$257,475"
gr3638907397,Cyprus,"Jun 26, 2009",–,–
gr3638907397,Czech Republic,"Jun 24, 2009","$308,967","$1,003,509"
gr3638907397,Denmark,"Jun 24, 2009",–,"$3,048,737"
gr3638907397,East Africa,"Jun 25, 2009","$35,432","$118,566"
gr3638907397,Egypt,"Jun 24, 2009","$89,512","$286,975"
gr3638907397,Estonia,"Jun 26, 2009","$50,472","$125,346"
gr3638907397,Finland,"Jun 24, 2009","$185,323","$928,121"
gr3638907397,France,"Jun 24, 2009","$8,113,778","$19,861,079"
gr3638907397,Germany,"Jun 24, 2009","$8,924,244","$20,111,156"
gr3638907397,Ghana,"Oct 2, 2009","$1,241","$2,572"
gr3638907397,Greece,"Jun 24, 2009","$558,235","$1,619,998"
gr3638907397,Hungary,"Jun 24, 2009","$368,006","$1,095,400"
gr3638907397,Iceland,"Jun 24, 2009","$48,592","$213,912"
gr3638907397,Israel,"Jun 24, 2009","$234,707","$872,383"
gr3638907397,Italy,"Jun 26, 2009","$4,324,077","$11,685,751"
gr3638907397,Latvia,"Jun 26, 2009","$54,143","$136,243"
gr3638907397,Lebanon,"Jun 25, 2009","$68,514","$266,938"
